"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
50178595.8794421,281489432.098361,50895678.4941447,72285734.2561298,127279021.455938,127412061.6643,0,57667327.1263029,0,17033379.6909991,124961776.25103,281942794.30876,83509006.1084363,37737371.340809,36504160.6719745,37288423.8627248,299516939.769977,32325529.887517,137316520.402352,3358225.52752018,146635615.65334,40844277.0144489,29361115.5532471,49219473.5668126,239413575.915947
104248753.081325,77858153.4284262,47679820.0805848,55756135.1016255,85833827.9421381,90567615.1154581,46228206.3204405,60394346.1328012,0,70716046.3785598,201437110.21096,172015317.969294,26730751.1222903,36803963.240548,48324740.3820417,118587410.014989,190661111.99805,34390942.0542795,169218447.145103,5266751.46646616,127484454.031268,0,34991701.5030218,37033279.152735,145019477.529236
51053156.1322637,203529037.625895,48747236.8511308,78046405.3697195,351376548.336262,144446453.96929,64903551.0007961,29727629.4010415,7276979.98382454,65315058.1728869,115041137.647477,141235258.382946,90075198.8619362,36808509.7950717,52066100.3380498,105832343.312113,537575099.460128,32749985.3815889,116079312.627011,35710720.477496,522065123.575701,40742541.2549536,28023410.0152519,23890917.6500399,133655527.820544
104603826.087766,55956089.2002429,49719901.3603992,87237353.6588843,242656833.379858,123396510.128384,120388458.320915,102959112.107734,13440572.3599521,262703386.224459,203144704.451432,125543104.269026,49525214.3815139,39323871.6820631,39153584.7238407,81747956.5450252,293514517.987896,31280570.7977866,149170523.005182,145245237.851311,1267886073.52834,40845746.1887305,36296813.2004974,19018884.3627082,261790606.840021
151903152.735662,46382828.5021725,52380583.921849,64105842.5297582,312398939.005598,84628825.7386563,9779179.06771956,78146505.0396246,0,183687664.68761,152746477.677983,96782699.9904549,79741787.6769315,41991214.1057536,42446569.7492719,129372493.459067,209350655.327643,31305061.6716354,186169379.614015,68700023.7646353,202819410.24627,41154566.6227255,72102505.0880541,60716983.2292555,180237247.939812
146381510.186221,44877258.3210371,48139109.6629238,51796816.701333,287496780.2817,34724678.4226556,0,43121864.9703844,1067327.54914615,258234806.293091,106074539.550747,132482808.363746,177033241.749923,57638770.7705976,109945409.468811,104705543.549299,147856290.899851,62977537.0291955,196295280.281297,104546329.559595,164134552.112097,48340054.8604202,44366052.1902653,190589294.720102,132288711.749591
365116774.125238,64529308.8225309,49965630.1047745,54661999.4724322,99325234.9552616,50993298.0049194,25852455.066007,0,888872.636306645,69686528.0480221,154875785.475819,115369754.414073,124640331.183781,48949379.5901129,249208709.869053,87952254.0145609,138369377.988524,36527696.049515,261487440.377943,161340139.970283,131293524.851128,40834945.2247015,89929525.0834012,89209258.1757216,56565006.6815094
355956919.756173,59145392.372993,51781698.2975215,52190789.1294188,118941799.156702,52385355.8707035,105410381.379857,0,20429685.5922325,35059964.9499584,143641612.841134,101363087.79862,92702726.9745812,38601940.6531899,145387147.618115,55278893.545206,57375671.24376,31574463.176328,312107235.276514,103423673.414399,46769348.0640189,41915912.9999302,254360923.582892,37139519.9403592,60497875.9124897
160172751.595823,96653385.6081448,50378110.5607214,45966913.0324099,90776296.853331,32388613.7045684,164377659.224734,0,70955567.2112679,20447708.574383,181098072.739425,97697312.7068963,60813075.1534368,38334925.9606063,66083258.3619117,67843094.1658088,59573581.0329768,65871895.8262666,197227290.313952,96514616.6703685,51910210.0339932,48561444.2263046,177371556.122031,85942118.9102879,95688414.7385105
121567567.620137,71842797.7601223,48613657.9147073,39321371.4851817,72786294.0601823,35715181.1348481,85623008.3423386,49633235.2029665,39708156.4755426,17487369.2038906,163773250.20249,85678257.9106565,61057435.2679128,37265112.7459071,84464159.8061617,26624375.576843,58042516.7489141,63259498.1019406,145296856.30696,109325487.261806,76612197.0815871,42059284.1453428,31328063.2901639,130962827.895984,34691760.071711
172108865.19641,48864516.8375418,59314581.7636255,37796635.4873073,16896972.4211309,23913686.5156092,104873138.343509,133831988.210494,26139352.753656,16734576.6000026,48704903.7404884,141427519.31433,63612706.3574601,37461290.9319897,120791823.75637,23913234.0250762,26287187.591051,76222138.0234421,129006097.611178,48090889.8094914,75568772.1262324,42174892.9629511,63431638.1253603,235210425.522256,24580306.1472719
131085067.988443,46492999.8514088,204574612.793669,39932185.5016703,80022594.185403,19157019.152363,161044163.276313,124113921.227007,39986296.9257288,16021083.2219965,57552592.440716,215869120.889761,34399191.9190447,37658258.2919316,45101758.7897496,23922976.6271071,28360419.2011677,40305217.4818218,98888581.7434476,13981553.4055331,81819555.0101046,40758934.2002655,50917414.134721,307830234.691206,32950509.7131211
132695761.481431,40838250.7479197,127526605.114007,39549708.290319,48598128.6295108,53360359.9629329,55414414.9612144,67709942.0304734,98351288.9928139,16034111.9016504,141775011.849525,133077901.722793,20808237.0681856,55676923.6887919,36522582.7519088,23915206.6145385,22040421.3849083,76688603.8249969,37871049.9180692,39142166.199797,67826103.1712485,41174081.3100799,31175053.3166132,243065662.518716,35999399.814688
44877973.4115461,40665376.1622037,147595730.516844,37247817.2647078,68231484.084269,80183539.740125,0,21789473.0265864,113319695.460038,28424616.8888803,121671027.836193,81257172.0170671,21843286.0799593,62149453.7552282,36504160.6719745,23913234.0250762,21789188.762254,77104922.1874393,22875555.0777016,24567046.7222416,99463366.3846596,40988701.9124497,24589739.4549495,131258985.843786,55689406.5011899
42682953.2536111,39897954.0209517,99600132.6049321,37547973.0489438,43803860.7802045,70017854.0097276,0,34710154.397196,59149061.3817615,22494530.6111979,26847075.2621146,43992425.8736069,20037648.7609497,47205370.5818853,36717335.8324868,24204231.9801491,23524286.6527658,80064567.2731661,22873455.1425968,25349758.3898266,69760753.0299678,43307069.0610713,45673880.0411175,174347616.789061,63858358.1834885
35565283.270144,38203553.2949781,74434829.5309306,36624436.8862889,155371518.310104,7408360.73754405,22283348.9185136,49698553.0234814,71721009.7301805,27616630.8741252,47176364.9284706,28377066.2688505,20708128.2470938,38232202.916928,111773734.428445,26280893.2817974,41505398.0096481,39808757.8346092,23505872.4919423,51045993.5785973,70921380.1643951,49201092.3118096,49440732.0822877,150485747.851878,50569344.9204583
33135863.4681017,38728028.7246469,51922541.3452912,36816694.3861751,85695117.5886482,57298418.3990328,104963757.650845,20372892.7941688,33302025.6268526,32435717.4147115,58390488.8858384,27705631.5871214,19086661.5992018,36816950.6943179,50060119.6069197,25064026.1910033,21789188.762254,37975253.9192891,22877643.362681,49802678.128077,63728910.3278354,44133960.8757087,46376458.3812084,106306503.511524,58878120.3157624
29578520.8121924,41211542.7566607,49737658.0770234,36683830.5811172,64868853.0938768,1493946.46304798,105086740.996515,19156348.3870782,62693683.2789352,36582620.2848068,27641279.4173593,28691019.2145183,19039976.3365783,43905188.9881563,43475443.7371742,23977716.8661967,79018503.5584203,51278044.866468,22894396.243018,54240842.1413268,60429343.4253331,42768844.6621797,36082237.0837428,94873866.5424089,93829335.4082868
36148580.7379718,38772443.5171534,48689043.2480122,37125105.826066,90236056.5292124,99197528.5040491,9326729.81180771,13612498.3708735,4471766.65942599,40230316.7720768,50189888.5293686,27640463.3711364,19153327.8993579,46594249.9982244,38651089.4920134,35585959.7312894,35139906.8721418,67752897.882029,23340052.3736325,23081363.4497211,53177458.5952157,42816668.8181053,50567935.7335933,50913685.0650317,126172078.910996
59509554.2697263,41967475.6000638,49908122.5566164,38475741.5413964,41940031.6619954,107284990.193929,0,0,1265586.06203892,63546593.0081976,73593608.2956451,28712808.7867418,26093575.5549739,36763491.6657583,49340084.2946313,34772670.9228909,27334809.1897693,54740110.5214151,30576906.4000035,5666605.9121989,62570724.9054721,41904058.2833131,36948237.3186615,73273140.0320951,56805377.7836426
34798016.8170949,47575826.8267602,49606702.2919195,37338054.7160744,43365098.0304811,87770818.694829,0,0,0,40049752.7612676,93741146.3321144,61183299.7240787,34987758.2162772,36763491.6657583,36625978.4109195,74316443.8236083,25474058.4373241,94415250.4621744,40312722.0348684,42900441.2578255,42393661.6816248,42478961.3780628,35251546.8427204,160555118.077143,40730887.631187
119164392.344658,41130991.7616048,48243026.8113499,38466414.7405458,40166729.3008007,102290207.66943,0,4261844.12778305,0,19459082.6815874,40673680.1406646,101020680.235107,37715789.2792309,41217497.6186704,41396988.8635,124643000.577051,50480602.4334639,149600141.760106,29587810.7528484,44919123.8964763,44874660.8927473,64133374.4206663,40790236.2699188,122421256.607793,57457888.4443352
71916525.552768,92995696.8134985,47782461.9739079,40204151.8794139,24656721.6171531,26978890.8546916,6360242.05809671,4272050.03723851,59709792.529337,16243639.7454035,76223441.6927123,93831036.9295867,25930011.9299617,50571425.3655288,58520534.5263078,89414794.1148665,22010977.840984,84085824.1831209,57312196.6929809,51292033.6403247,55090133.0453589,60461451.9402765,30804298.3807019,64303785.0415231,63133055.4025421
94203789.1889578,48508191.2165832,48988364.9916535,39155396.2308297,16123114.6595556,58272013.525811,30236487.6987552,27210852.1293256,38341930.5842277,17088079.9648619,82295425.585047,109576291.681699,22050992.1772639,100766143.870466,41701474.384448,24142625.9278107,21807692.3036095,52882762.9180641,58581089.5186893,36421036.5618861,47526278.8038628,42873004.0526278,49938240.8424423,42813060.0546786,133943554.195649
101843004.813045,45097601.0195098,49744922.1883697,39978950.1333861,27139636.9446224,79915836.3043972,0,35630727.4300783,21079421.6838676,19466290.0685734,40175228.5425349,84682163.180438,19039976.3365783,105982517.859922,36504160.6719745,23913234.0250762,21929348.1536905,95588511.3017848,22894396.243018,22548364.0835909,50224289.2441946,42039222.3172214,56543473.1622013,30305322.7258447,245582577.18638
170505890.681824,42028856.7803526,47624762.1521974,42952553.6986866,61200329.2713148,47484269.5487095,0,0,16208626.1202058,18838564.5957017,25442354.3158736,34855820.202937,20798318.1495604,78563617.820323,36504160.6719745,23913234.0250762,33387914.4791852,66345931.052593,30925050.9809515,5289519.35277526,57689742.489511,44486866.6703886,20161956.7587969,24223272.6803509,191831618.748588
216261421.649541,44383690.6764583,47854437.2104974,40390165.3865738,36950839.263311,74181346.9180192,15935466.4396474,0,142343.668006722,55323343.7932393,25590230.5944311,69073322.1367839,19047485.8119243,58795138.7480051,36504160.6719745,23913234.0250762,21907068.5285914,46393873.5325417,26426257.9702017,5191627.93375961,82526023.7006256,51737596.3784232,0,84075853.7471552,46039999.2508513
57016324.2462366,40283711.1309207,47564881.6609994,40221917.2143674,27875531.8726109,77097905.4020002,90684743.9378045,0,0,131172367.0901,44052227.9354773,83664095.772347,22964320.9492193,38633964.1544254,36504160.6719745,23913234.0250762,45837863.2039135,34791648.4781303,50167757.2864104,40251707.2031094,43125092.8084802,41663650.7096591,19707036.3782036,41254705.1388638,91619387.5847532
38265124.6154977,38167301.2551243,47564881.6609994,48300703.2844596,21275109.2099675,112068427.900748,397864777.382847,0,0,106196874.502552,97902975.2097024,77275539.6809271,19040447.5180571,59260816.5460135,37275645.5662994,23913234.0250762,107195772.035035,32529620.5029234,22873455.1425968,22269273.864318,42442658.7037093,51409311.9182559,24640440.9846468,15448159.6961784,113917865.86107
47973541.0495858,40192489.253753,47564881.6609994,36740303.4458752,68551247.9517878,82149046.5445469,74101410.6953703,0,0,53768065.548875,93920893.0942694,82617646.9886708,19039976.3365783,76122396.5346851,43042716.6328283,23913234.0250762,24916621.0802142,31280570.7977866,22873455.1425968,7302431.32899741,45136086.8644009,61162602.7008808,43335724.6760599,16390741.1265556,172973746.44398
195880745.678373,45141354.7839208,47564881.6609994,36630035.5793485,36416439.3751289,37356625.8854944,43426775.1622338,1269471.47544281,0,89563742.683312,38867225.1810073,97824571.1329077,19420041.7092522,36763491.6657583,53043795.3454217,23913234.0250762,76075773.637381,31722048.0358139,137549522.910515,17898259.3775098,42391838.536617,43041097.8549172,25407754.3135476,19956717.8640809,72768323.1762847
239148192.6082,40539245.7060923,47756327.3155309,39236986.1441527,62666278.6913555,34007515.0079955,43754946.5109424,68497838.2404348,0,42380394.1108711,25107541.4046749,126678359.292436,30293022.3610088,36989175.8232441,50771919.2211916,23918194.2436239,86435839.9202561,34970570.7561708,62270295.8979484,11310261.3067781,47491606.4925539,40986432.2914905,23373627.0497819,0,82245438.2858787
58055813.3375574,38333555.487077,48122805.7685688,37631809.7546287,56950682.0730793,34483040.847775,16624173.1753988,54207523.8209027,0,17731509.9546401,24399225.0917238,42950554.731154,68483486.5962758,39140861.6118654,66035020.7021015,23952915.7734581,21822864.8663821,32842143.1281841,22895306.8944874,13897616.4974811,56197042.5143779,41028379.7502896,20970736.6959144,0,104952390.330527
39092856.3993539,38219024.5001637,47771569.8425059,36629521.9521645,102683485.618701,17980533.0006122,0,0,0,16387992.3266499,26663042.231016,30867321.4049618,26932413.9049358,41878316.5891776,60780645.3676574,23917084.5374902,21789199.9516129,32130134.6488171,22882587.6759042,13077657.8269481,42479276.2456293,41433122.0665194,19929553.622047,0,42294085.32153
30120315.9061513,38149254.7512112,52001235.8848761,36912052.4340872,70617302.1642954,35717999.0657505,7490394.2767263,0,0,17281010.3343945,30252930.7381008,29840373.3728973,19823308.1551606,46533594.4867191,36778656.4868601,42895594.1110141,34311426.4637896,105447687.066898,58810208.651717,12845782.1184544,45665938.3822917,41424732.5747595,20987395.7699578,0,96547257.020642
30966315.9388896,38228845.4890099,49522600.0249991,39504249.9332322,30192724.8303844,40158353.6852027,0,0,0,25833750.9354637,25389951.2213684,33101118.7691715,19071031.7482237,85511608.8317847,36504160.6719745,24196275.3940688,26513963.7969451,109542745.868376,31819392.2747866,10536467.9356736,42485421.2209904,40977992.1385485,23694359.4943402,0,24208333.1759316
32850261.2672685,38149251.4108159,49159757.6632518,43565719.0095073,13230638.7620451,48536062.2580292,6857353.68690972,0,17390166.752597,17890907.0078796,35084938.5050465,31857373.6487654,19917702.1026074,101369437.936514,36504160.6719745,23913234.0250762,21807683.3690169,65188755.2406225,24985622.879101,15631962.8601057,47073748.1679992,40894421.4525158,19803184.5861988,13857890.2357981,0
29770903.4838707,38293547.54854,48043425.1740234,38216498.2785386,32254398.7159396,28104654.2501993,11678948.117936,0,0,47963463.6719817,26068910.0487237,27756942.3675948,19039976.3365783,124511798.310089,36504160.6719745,23913234.0250762,21812326.1082464,121861984.684285,23663935.5684179,75299563.1602242,45265497.6037936,40782231.2514773,21301835.7925268,14951037.4266538,23370406.8454759
29787113.3385126,38744208.1742205,52790602.651173,37052450.8312048,42888372.4471711,77288115.737912,0,0,8029071.76112819,56354379.4684056,56786594.7004557,27636513.7822888,19039976.3365783,132155697.179358,38391665.0044977,23924380.1443626,22162882.1605625,266689681.197027,22873455.1425968,110972749.082326,47061458.217277,40858310.1618974,21630082.9280938,26084366.8316965,23256107.5061478
32022014.8848523,38197072.0718902,50995075.7510664,38581967.7942211,21125448.0390969,20920339.414538,9728691.16791823,0,30213554.0679844,21570391.8651197,132130906.726211,27636513.7822888,19039976.3365783,101194645.70981,36504160.6719745,27918278.977952,21789188.762254,212766991.479773,22873455.1425968,60836184.6915131,56237737.7154448,40838207.8048304,31854997.0452321,36056898.10895,23200194.2551595
34073462.0445307,38178899.7799966,52920145.9701819,36698405.9934268,29575098.7301083,23748133.0750934,17431979.5722199,0,6384705.41962702,45241347.4081871,105438512.546199,28378183.2133091,23239751.5836273,106289056.466454,36504160.6719745,23913234.0250762,21953219.7607508,145616731.974009,22873455.1425968,24500946.4071507,91328395.691391,41309944.4683016,58996159.6613072,19515771.5862425,23211848.8496649
32414910.8854579,38149251.4108159,48829038.8161248,36781790.7280901,25878102.7823563,31984945.1028,0,0,1113387.607697,52844761.3423426,77401474.3185279,31387524.5535924,20149778.5231568,104762885.531805,36504160.6719745,23913234.0250762,38854260.7029209,79966164.7511342,22873455.1425968,27410934.0881786,42390813.0175501,41040578.9629452,44374200.6503953,21961660.1615017,0
28945307.2840388,38149251.4108159,69014188.2196315,36624436.8862897,45417281.2076397,27424123.9372704,11829117.2558066,0,10607990.0152552,33557793.7675968,25077219.5085668,32086438.8155858,22687839.3035662,156894014.936304,39808322.7161422,24021590.7696146,27650362.7570682,73661780.0944215,22873455.1425968,21089960.3061873,44231839.4966949,40860752.0308758,67589163.5605373,38859586.4975134,0
28070695.5713611,38154092.3399014,49198459.2342579,36807775.1430088,16361842.4784567,71187295.3342223,33188087.9948324,0,9404198.14684907,42507092.3873632,24386549.4883234,27951400.5667662,19371228.8057395,78224468.7237343,37275645.5662994,42533025.2077413,21817940.2813666,44498678.8053324,22873455.1425968,37032726.779315,48312103.1364642,40832472.9590139,55813733.288344,25376878.4008364,0
28047024.0375984,38299166.2873511,47612340.5217952,37381605.912203,20132573.929906,34371028.0944047,130835569.895189,0,0,33501652.0163368,63824371.772523,27640165.1835871,23199550.4035038,134536262.953491,37549717.8310013,24663498.6998022,45190511.3554266,31593008.2670187,22873455.1425968,16133485.8857164,43463839.6621608,40847924.6195619,39551670.3301709,17087981.5522378,23629321.6093226
30826859.7291134,38158486.9176348,47640529.3094362,36624436.8862889,7693832.48887243,71645209.1058619,0,0,0,78766318.3058522,88010681.2878742,34884201.5785222,24652047.944174,252553626.468368,50428372.9610802,23913234.0250762,26504460.6393198,67307247.9985963,22959016.5761258,162273938.072361,43837909.9503676,41209088.186928,21656429.6158472,28066744.7140468,24534117.1903914
33531075.1622276,38717641.1402904,50754351.1722852,37774063.0617193,964650.115465826,58199451.8050743,12788387.3520317,0,53414917.8607215,110126797.090751,53517968.9640378,36668291.4689421,30978150.3163809,205437990.434576,174146205.09128,23913234.0250762,41982992.5979923,42943162.0147522,53961814.7943432,125630231.650908,44956783.8085003,41468564.6295337,22791057.4197156,16718583.2738525,25101162.5703255
41488055.3971522,38149251.410836,52029485.2067783,38788594.3150256,2113953.00066874,88940260.0193238,51232981.2084382,0,21028243.8410333,50502739.9080243,56046867.6408179,52186403.6635479,20191096.4027281,177966913.610886,79085072.473184,23913234.0250762,21789188.762254,31305061.6716354,103599115.783491,42490199.6197214,42927069.9600887,42256356.1438074,19728872.8932751,14395059.6411533,49320881.5054574
47732451.6241978,38163637.2708239,50816701.4613408,37695399.2035651,1065769.96315997,110138145.232606,315569500.706692,0,4938820.10337876,119306732.094072,36749670.0560817,48505980.1199096,19039976.3365783,105982517.859922,92444551.1840243,23913234.0250762,21789188.762254,31280570.7977866,147413295.756114,67624582.130219,64576184.4140478,44778472.4346977,20151409.029851,14859980.6100042,77013831.9453336
28010873.4887542,38444195.8514858,52897546.5126601,38466884.9994122,10155649.2415214,36648620.7462672,83609965.1579525,0,13327091.0562761,153082823.527778,89053903.8420735,42642021.7126948,19039976.3365783,50347065.1939393,139412736.971383,23913234.0250762,21789188.762254,37040808.4312253,94396487.5548076,163207736.17444,44818094.5632644,41433760.3974141,21224425.4212926,28267473.9897792,26698399.7413628
27522570.9151135,39075886.8904786,56179310.5942179,37082286.1437296,4108388.86750598,103833024.838492,0,0,0,70713011.6893025,43453532.9507612,36965746.5956407,19039976.3365783,62623610.2806513,92024530.5851894,23913234.0250762,21789188.762254,31280570.7977866,86065677.04417,16314999.4493789,50670634.2094961,44422121.6796334,24527267.9272868,20717796.7807337,35056244.3572985
29245987.2226817,38940848.2938432,50528437.3094155,36668656.8950275,6908512.87177195,6320639.40921879,15354208.3111655,0,0,22856569.0395933,50991144.2883594,35509049.6055205,19046013.5422346,64072820.4587671,50023647.22999,23913234.0250762,21789188.762254,31280570.7977866,82991985.6239767,3446338.29674777,44654011.5125627,56822965.8400889,30542642.2720855,55389900.9046663,30956843.5130756
0,41436134.9214611,47564881.6609994,37601922.1911187,1488084.58517737,3645577.60357326,5986113.77495358,0,0,45935532.5757936,89696152.8499272,58113533.519646,19039976.3365783,48285430.0125603,36504160.6719745,23913234.0250762,21789188.762254,31302927.0938498,113495897.317746,3349894.78939602,73152291.0868813,63598392.3374307,23216859.7307269,124235811.653055,27089749.0324829
28945513.1234628,38996437.608915,47564881.6609994,36663750.5275213,891987.791871877,8054371.39691858,0,0,0,17976561.1121667,53342370.2040864,69720600.605777,19039976.3365783,71473445.0722145,36504160.6719745,23913234.0250762,21789188.762254,36633951.8497475,195178809.929679,3349894.78939602,69894233.2894672,41632625.801726,22270642.4327514,94488391.1182858,23461307.9694591
28881265.4932393,39166699.5597777,47567219.3730992,36847930.0251022,3918720.71047083,5465397.38034128,2464259.12342804,0,0,19242936.9392364,25011162.5734749,44021722.7774368,19053523.2146451,40648901.1140434,36522259.2066296,23913234.0250762,22235950.8836364,31280988.8381932,278312163.154932,3727763.01127589,42806628.4430112,41395217.3700537,21107313.9415365,29694203.1510153,25887055.6269077
30218089.6325627,38801402.8432383,47564881.6609994,36660947.2621676,2771002.04351567,6738397.66549915,0,0,0,37087896.0461466,29162075.2919304,54912846.7762232,20080280.4045773,55528219.8541337,36769973.7080943,23913234.0250762,21789188.762254,31386050.73198,232342709.981795,3458886.86450155,42549231.2962632,41199604.4136343,20211073.8656912,24485113.9135662,24207495.2810222
27177607.1973846,38999427.9741086,47564881.6609994,36639696.2639943,6239563.94070458,2430908.488095,0,0,0,54955387.7207921,32846399.9825167,39581410.790709,19039976.3365783,47444731.5789009,40550947.3715611,23913234.0250762,21789188.762254,31280570.7977866,74753405.2728206,3651160.09056493,43362508.6115043,41044621.7252788,19967299.1001377,35917280.7907005,27619717.5626762
27098724.384113,38189807.0583462,47564881.6609994,36632619.6518195,903905.931454628,5818343.22586651,0,0,0,69624316.9182475,44131039.9773452,47313046.8170835,19039976.3365783,65302888.1437025,38000234.0430625,23918736.1039997,21789188.762254,31280570.7977866,83730797.7436125,5152597.27151543,44240466.8793211,58419806.3006558,24324914.5007271,16626351.2272513,28029343.4365075
27714824.9371518,38248235.6464755,47564881.6609994,36644357.8356351,1621304.92888704,13317561.8398707,0,0,0,18231171.5408539,78857423.0919831,33563552.0855625,19063333.0908537,48779152.8320174,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,22881793.1373514,17548347.392068,46219555.8976054,50595490.6886066,24500559.0857499,14057298.5530649,36283760.3995645
31796878.0148261,38149547.9606106,47564881.6609994,37550036.9628575,9856326.89978007,18019279.5505202,0,0,0,17188831.6482041,45541360.7265611,31597912.9442213,19039976.3365783,36804662.4094548,36504160.6719745,23913665.3440956,21789188.762254,31491965.9080977,29537326.8760796,4276663.17542522,59421730.2469172,40766362.1427886,27723275.0671332,16766344.6190853,50484508.0608819
31818491.1543486,38149251.4108188,47564881.6609994,37928908.8562329,13590555.6266268,3714123.77277406,125139499.148373,32003547.2096086,0,32676216.5383523,24386549.4883234,27768688.5949742,19039976.3365783,43384725.5668527,36504160.6719745,23913234.0250762,21810212.6709694,36325403.1724919,24558645.782891,3646973.73727583,53779747.5710055,40789501.1311122,28088145.0040619,24447036.4631346,85665096.8848536
30045699.1149426,38160741.967766,47564881.6609994,36830488.6462567,11980055.4171597,4283204.91851315,11326180.1000934,13661486.7362597,0,16021083.2219965,42198762.2841794,27636513.7822888,19039976.3365783,43020205.5089999,36504160.6719745,23918221.9153732,21913582.658861,33087108.6373576,32181614.0906028,4966467.17791011,47062923.2445154,40998783.4876925,19714041.337762,29865316.6319676,54242990.413844
28076021.6664578,38149251.4112405,49838790.6494335,36823403.4126693,14170948.9478082,52038045.8869831,7072898.18221537,34620342.393988,0,16021083.2219965,34193809.3649783,27636513.7822888,19039976.3365783,40014040.0936212,36504160.6719745,27420417.4500964,21789188.762254,40532394.8427818,43530098.335096,25669243.2460995,106482474.664674,40946491.0155035,19714088.4177538,27151005.535764,42548072.2159409
27060682.6855606,38176408.0188521,53005701.0593716,39342271.8792447,10955058.9103185,48477590.1918044,0,0,0,35150246.955363,37189358.2896608,27636513.7822888,19039976.3365783,36763491.6657583,36504160.6719745,24351589.7940289,21789188.762254,48320292.1369342,26872943.1952273,17917669.7874968,73943405.7956214,42120381.530985,20695001.8589625,19559490.1404418,37327986.9304
27582701.7568564,38163087.0436283,59973598.0874307,38200378.8496175,6544580.70748396,36798675.5668198,0,16206840.5544509,0,54985734.6133651,33085601.4429229,27636513.7822888,19039976.3365783,36763491.6657583,36504160.6719745,23926097.1725726,21789188.762254,33757570.4365092,22877520.2596892,6063207.80274462,49443266.9453191,48339446.9262347,20391879.1421295,14247826.8328175,67662401.0721491
27500957.7755909,38185639.4335923,48107793.2717864,40395912.9949411,9428514.96743752,18477897.8048853,0,0,0,47042435.4823923,33779009.1446207,27636513.7822888,19039976.3365783,47622132.6448088,36504160.6719745,23913234.0250762,21789188.762254,31481217.3249219,22873455.1425968,12807485.9041557,43805109.6183077,49139690.9590746,20199394.4061716,14017481.7623049,88917176.5019492
31682122.5359328,38149251.4108159,47647724.8152865,37255158.5281224,4120434.76662484,10820875.0603469,0,0,0,90179784.6025431,81365581.7577454,27636513.7822888,19039976.3365783,41127557.8870943,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,22873455.1425968,5202959.41634663,0,45618738.801416,19724598.5732447,19189527.7516797,43566638.2151762
33438704.7206969,38149251.4108159,48907410.5063165,36645517.0237408,28379269.4721269,4277005.47052788,0,0,0,58575772.0047465,27297686.5681631,28418530.5430524,19039976.3365783,38668792.1578059,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,22873455.1425968,16129289.0403138,42244056.3556547,86830597.2361223,20482779.741801,40931281.8561849,50179200.1032705
30268520.2914485,38149251.4108159,48190321.6479151,36754664.6291457,41180044.9357691,0,0,0,0,66767156.9825031,107388073.58188,30341991.2981608,19039976.3365783,36864799.4141682,36519436.7152666,23913234.0250762,21789188.762254,31280570.7977866,22873455.1425968,50317840.9012462,42561366.6052214,66979519.6324254,21144208.3582358,21361352.7022271,163044691.76763
42863062.749632,38700989.5277915,50172536.2096214,36808540.6199414,11171885.094458,12103738.1036632,0,0,15305225.9380008,30102041.3758508,115407544.508793,53307010.2350437,19039976.3365783,54164449.1599662,44793155.4197934,23913234.0250762,21789188.762254,31280570.7977866,22877251.0447079,57011809.3183936,43836282.1423249,58895008.1889844,22319985.8857603,19056491.7211592,239570681.211459
33582020.4196736,42015006.6678771,60992591.4846187,36627344.392358,5999741.04006545,11597919.5066829,0,0,24103364.6582926,16413567.1703658,61027235.6199116,31281964.1469801,20013409.8141105,65545510.1897237,38641441.9600513,23913234.0250762,21789188.762254,31280570.7977866,27713402.6590496,67808194.1165827,42281504.0796764,122147520.518812,20641493.6374427,21612381.8198877,302632746.829921
39593818.0975721,40491305.4304103,56406515.8546602,36925089.0548839,8514486.74338824,19463469.1379987,0,0,0,23764092.8619877,36155123.0735691,27636513.7822888,22660972.8286144,82032069.5427442,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,53816188.2267409,69932847.1016491,53070023.2643991,417888250.512923,20642534.8295704,36408526.9104672,68347380.1605808
38555358.2033715,40743251.5673496,47698682.5563807,36811396.1362802,42416757.2453054,11565513.3013053,13553473.2182517,0,0,21845714.0479879,63948120.5049297,27636513.7822888,19039976.3365783,87219094.0911489,36504160.6719745,23913234.0250762,21789188.762254,31280570.7977866,96792530.013758,53318060.75843,44284254.9156691,149242133.942682,20513789.1595177,106724885.374292,88712939.6177838
31170611.5672334,38991558.5920202,47569707.0487421,36666637.3944512,25685368.3964545,11576080.5421893,59213953.0616472,0,0,22926746.2286683,24456408.7587686,27636513.7822888,20020438.4518118,86539491.4783691,36504160.6719745,23913234.0250762,21794444.7394328,31280570.7977866,92703335.9954844,27947605.6940361,43241888.0355421,69151871.1219276,20682914.9764365,14425850.6658851,47482749.5479685
30428817.7429072,41011471.5864476,49359843.574668,37180256.7408995,12712300.072688,11037151.2571059,55265540.3848771,0,0,16086492.9142483,24386549.4883234,27636513.7822888,23034804.390841,67099073.9360207,36504160.6719745,23913234.0250762,22262226.7083523,31280570.7977866,70393345.8388067,8328927.2539059,45815940.8934242,72178370.1420502,0,25756712.7211919,79679385.1258516
